trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
,,,,,,,,,,,31.07
1.26,,,0.32299998,,,,6.91,,,,53.05
,,,,,,,,,,,20.03
0.23,32.32,0.01897,0.89768,0.04981,1.0557078,,4.03,1.563,3,6,11.71
,,,,,,,,,,,25.32
,,,,,,,,,,,25.32
0.81,,3.0000001e-05,0.19574,3.1220498,31.463314,,7.77,1.024,,,24.37
,,,,,,,,,,,45.84
,,,,,,,,,,,22.6
,,,,,,,,,,,22.6
,,,,,,,,,,,26.54
,,,,,,,,,,,23.73
,,,,,,,,,,,25.56
,,,,,,,,,,,22.49
,,,,,,,,,,,21.83
,,,,,,,,,,,21.53
,,,,,,,,,,,22.86
,,,,,,,,,,,20.54
0.69,,,0.32616,1.26165,24.282043,,6.95,1.052,,,32.99
,,,,,,,,,,,56.06
,,,,,,,,,,,21.72
,,,,,,,,,,,49.41
0.84,,,0.48953,5.4049797,35.25553,,7.43,0.865,,,21.21
135.91,63.91,0.54675,0.1607,0.06436,0.27256042,,5.55,1.001,4,5,37.75
14.49,,0.56586,0.30051002,0.05661,4.9100738,,0.8,0.188,4,2,19.48
14.49,-2.4,0.56586,0.30051002,0.05661,4.912872,,0.76,0.188,4,2,19.48
,,,,,,,,,,,22.75
-1.62,3.99,0.08179,0.81004995,-0.067600004,0.39596757,,6.52,0.835,4,2,31.43
-2.19,5.98,0.08179,0.81004995,-0.067600004,0.53724784,,6.46,0.835,4,2,31.43
-0.24,3.14,0.63187003,0.20704001,-0.0050199996,3.280003,,2.03,1.095,3,6,30.51
-0.24,4.81,0.63187003,0.20704001,-0.0050199996,3.2807329,,2.03,1.095,3,6,30.51
,,,,,,,,,,,25.71
1.14,2.54,0.00265,0.34207,0.1328,2.0323703,,,0.853,1,1,28.01
,,,,,,,,,,,28.39
,,,,,,,,,,,25.24
-21.8,12.15,0.15228,0.81678003,-0.23858999,3.5721157,,,0.873,10,10,17.4
,,,,,,,,,,,27.68
,,,,,,,,,,,21.04
,,,,,,,,,,,24.8
,,,,,,,,,,,24.8
,,,,,,,,,,,24.8
,,,,,,,,,,,21.64
,,,,,,,,,,,22.94
,,,,,,,,,,,23.79
,,,,,,,,,,,23.66
,,,,,,,,,,,22.0
,,,,,,,,,,,20.11
,,,,,,,,,,,22.05
1.44,,,0.20697,2.44302,69.94492,,5.83,0.67,,,26.35
,,,,,,,,,,,29.23
5.37,9.17,0.00026,0.53738,0.17708,2.1873667,,4.29,1.171,1,3,15.25
,,,,,,,,,,,22.87
,,,,,,,,,,,30.33
,,,,,,,,,,,29.28
,,,,,,,,,,,30.99
,,,,,,,,,,,19.5
,,,,,,,,,,,21.31
4.51,5.22,0.00031,0.49493998,0.26746,2.0469818,,5.45,0.959,3,3,20.14
6.11,7.05,0.00031,0.49493998,0.26746,2.7769072,,5.42,0.959,3,3,20.14
,,,,,,,,,,,29.82
,,,,,,,,,,,22.56
1.54,192.03,0.00852,0.72343004,0.0446,0.87117934,,2.09,0.461,3,4,17.68
0.47,0.59,0.01447,0.39138,0.58544,1.829145,,3.98,0.765,2,1,39.81
0.83,,0.18518999,0.65379,0.01153,0.86843544,,1.17,1.703,8,5,19.78
1.6,,,0.44167998,4.82125,31.47445,,7.3,0.903,,,21.53
,,,,,,,,,,,27.38
8.02,8.16,0.59439,0.34998,0.26325,2.777642,,2.64,1.196,6,10,21.22
3.11,5.86,0.01764,0.94081,0.03965,1.8430407,,1.55,0.532,2,3,17.01
2.7,4.37,0.0063899998,1.0001999,0.04402,0.52183896,,1.7,1.281,1,2,12.59
,,,,,,,,,,,23.44
,,,,,,,,,,,26.71
8.63,13.42,0.120299995,0.79099,0.15865,4.9888096,,1.44,0.959,9,4,24.66
,,,,,,,,,,,22.29
,,,,,,,,,,,52.46
3.05,3.76,0.16420001,0.7377,0.20703,5.8551106,,0.73,0.785,8,10,20.48
26.86,56.85,0.02046,0.80494004,0.29931998,14.73909,,3.0,1.273,9,6,19.98
12.91,13.68,0.011410001,0.94496,0.13974,1.239724,,1.18,1.642,2,4,22.56
-0.32,-0.55,,0.66577005,-0.00595,2.9184935,,4.28,0.785,,,17.76
,,,,,,,,,,,22.95
1.01,0.94,0.00837,1.0161799,0.24504,5.4340067,,4.98,1.502,1,1,11.27
,,,,,,,,,,,47.26
,,,,,,,,,,,29.13
,,,,,,,,,,,42.58
,,,,,,,,,,,21.92
,,,,,,,,,,,32.99
,,,,,,,,,,,21.75
,,,,,,,,,,,21.59
0.31,0.12,0.00042,0.20257999,0.35918,22.249592,,7.32,1.429,,,29.04
1.41,,,0.37473,1.26474,9.632176,,7.84,0.76,,,50.92
,,,,,,,,,,,21.86
,,,,,,,,,,,20.44
2.75,,,0.1441,,,,6.45,,,,53.31
,,,,,,,,,,,24.99
,,,,,,,,,,,55.64
2.25,,,0.16938,12.12285,72.19402,,9.14,0.907,,,21.33
2.23,,,0.23365,9.10755,55.22733,,8.59,0.947,,,22.24
1.37,,,0.24711001,7.07409,41.739235,,9.41,0.963,,,20.95
,,,,,,,,,,,27.56
,,,,,,,,,,,22.78
10.84,14.77,0.08116,0.36004,0.04956,1.1499845,,0.25,0.54,7,4,26.69
,,,,,,,,,,,11.78
,,,,,,,,,,,11.78
,,,,,,,,,,,21.14
,,,,,,,,,,,22.28
,,,,,,,,,,,21.13
,,,,,,,,,,,23.09
-4.05,,,0.85063004,,,,2.17,,,,31.77
2.05,2.69,0.00478,0.86716,0.08093,1.1488787,,3.33,0.406,8,8,30.83
2.52,8.01,0.0058099995,0.89906,0.00296,0.12712601,,3.31,0.691,1,1,14.86
11.95,16.45,0.04349,0.88053,0.18539,1.9901727,,1.79,1.478,2,5,22.5
20.14,22.43,0.00204,0.72558,0.15412,2.6228836,,2.34,1.152,7,5,36.17
,,,,,,,,,,,23.84
,,,,,,,,,,,26.2
,,,,,,,,,,,24.8
,,,,,,,,,,,26.68
,,,,,,,,,,,23.13
,,,,,,,,,,,25.09
,,,,,,,,,,,21.42
,,,,,,,,,,,21.42
,,,,,,,,,,,26.19
,,,,,,,,,,,25.09
,,,,,,,,,,,24.25
,,,,,,,,,,,27.65
,,,,,,,,,,,23.38
,,,,,,,,,,,22.03
,,,,,,,,,,,22.03
2.86,,0.0007,0.35044998,7.2149,24.1962,,5.21,1.299,,,29.6
-3.33,,,0.40137002,,,,12.54,,,,63.76
9.19,14.59,0.13501,0.87281996,0.0068699997,0.17821196,,1.46,0.446,3,5,12.75
1.37,1.74,0.00339,0.92993,0.105450004,2.0577834,,3.25,0.928,6,3,28.73
2.04,2.15,0.0077100005,0.98285,0.26613,8.061305,,4.15,1.179,1,5,11.71
-0.21,-0.06,0.037609998,0.74963,-0.23975,2.2723124,,,1.304,5,3,22.16
,,,,,,,,,,,23.45
,,,,,,,,,,,19.83
,,,,,,,,,,,21.48
16.24,16.23,0.0091,0.73226,0.33938,3.8512712,,2.85,1.127,6,6,29.26
29.98,37.26,0.33251998,0.61185,0.083450004,0.7699335,,,0.962,10,9,24.72
,,,,,,,,,,,34.79
3.05,3.73,0.00182,0.90709,0.12877,4.3230853,,1.17,0.529,5,6,19.86
10.47,13.42,0.0032,0.85833,0.18815,4.2873397,,2.19,0.821,7,5,12.26
16.92,8.54,0.04829,1.0301499,0.40003,1.8358237,,,0.498,3,5,43.95
7.1,10.02,0.21279,0.71309996,0.34799,7.95755,,,0.611,,,23.08
-0.13,,0.07276,0.55432,-0.38882,33.67664,,9.2,1.158,,,26.8
,,,,,,,,,,,28.02
0.93,,0.00686,0.7647,4.15967,41.30059,,0.92,0.507,,,26.79
,,,,,,,,,,,20.88
,,,,,,,,,,,22.28
0.47,1.03,0.15784,0.35791,2.9046202,39.465034,,10.47,1.281,,,25.02
-0.12,,0.13321,0.53873,-0.36016998,34.11688,,9.23,1.177,,,26.75
,,,,,,,,,,,24.04
,,,,,,,,,,,23.74
,,,,,,,,,,,52.2
0.63,6.5,0.00161,0.8085,0.0109399995,2.5858529,,2.76,0.42,5,3,21.63
,,,,,,,,,,,20.57
,,,,,,,,,,,20.91
,,,,,,,,,,,20.81
4.43,5.29,0.00261,0.99057,0.09061,0.9013604,,3.72,0.662,6,10,28.87
,,,,,,,,,,,31.47
,,,,,,,,,,,22.69
6.3,6.67,0.01623,0.78793,0.33426,4.97289,,1.75,0.658,1,1,13.97
,,,,,,,,,,,22.59
3.01,3.19,0.66130996,0.05738,0.31246,2.1539109,,7.17,0.866,4,1,42.48
,,,,,,,,,,,23.58
5.52,7.01,0.022079999,0.7929,0.2289,2.1902692,,4.43,1.983,5,9,29.78
7.47,9.27,0.022079999,0.7929,0.2289,2.9655907,,4.42,1.983,5,9,29.78
,,,,,,,,,,,57.33
,,,,,,,,,,,33.2
,,,,,,,,,,,25.24
,,,,,,,,,,,25.26
1.21,2.15,0.00373,0.99611,0.05158,1.4096078,,,1.505,1,2,27.09
,,,,,,,,,,,26.54
5.56,7.04,,0.44848,0.07971,0.0847922,,4.03,0.882,,,69.69
2.3,,,0.16038999,1.5492101,13.787006,,7.08,1.271,,,19.89
0.76,,0.00016000001,0.18292,,,,8.71,,,,24.42
,,,,,,,,,,,20.8
9.07,9.71,0.0015199999,0.83450997,0.18937,2.4700928,,2.58,1.244,5,7,33.91
1.46,3.95,0.0053100004,1.00614,0.07932,5.487299,,0.02,0.932,6,6,17.47
9.25,5.06,0.00481,0.85151,0.35277,1.222346,,2.75,3.268,5,2,38.81
0.35,0.56,0.59981,0.39553002,0.05388,1.786763,,4.28,1.833,8,7,26.63
0.73,,,0.20197001,3.6920402,37.43498,,10.31,0.816,,,25.81
,,,,,,,,,,,22.36
,,,,,,,,,,,25.31
,,,,,,,,,,,22.92
,,,,,,,,,,,21.39
16.27,20.24,0.3447,0.72194,0.30067,0.8445698,,3.02,1.093,,,22.1
0.15,,,0.19732,0.07864,8.321139,,7.41,0.884,,,27.51
-0.99,,,0.14021,-0.95539004,8.031068,,7.06,0.801,,,27.44
,,,,,,,,,,,29.47
,,,,,,,,,,,23.27
,,,,,,,,,,,29.5
,,,,,,,,,,,29.47
,,,,,,,,,,,21.19
,,,,,,,,,,,30.7
,,,,,,,,,,,24.04
,,,,,,,,,,,28.07
,,,,,,,,,,,26.21
,,,,,,,,,,,28.14
,,,,,,,,,,,52.0
,,,,,,,,,,,47.18
,,,,,,,,,,,21.93
36.22,131.35,0.04654,0.41701,0.067210004,9.4292965,,0.29,0.809,9,10,27.57
,,,,,,,,,,,22.89
,,,,,,,,,,,22.89
,,,,,,,,,,,20.18
,,,,,,,,,,,19.62
,,,,,,,,,,,26.65
,,,,,,,,,,,22.52
,,,,,,,,,,,18.98
,,,,,,,,,,,23.74
-2.44,,0.09219,0.46499002,,,,12.03,,,,34.23
1.08,,0.13444,0.39945,11.84655,72.036095,,16.7,1.224,3,4,29.29
,,,,,,,,,,,21.64
,,,,,,,,,,,49.53
,,,,,,,,,,,23.63
-4.18,,,0.24926001,,,,11.08,,,,29.66
2.33,2.39,0.38214,0.15528,0.18625,1.6578773,,4.96,0.6,9,7,25.33
,,,,,,,,,,,28.56
2.12,3.05,0.31497,0.55573004,0.07871,0.92561424,,1.64,2.785,5,8,39.31
,,,,,,,,,,,24.32
,,,,,,,,,,,25.61
,,,,,,,,,,,22.49
,,,,,,,,,,,25.88
,,,,,,,,,,,25.88
,,,,,,,,,,,19.61
7.084,,0.00981,0.96362,0.018480001,0.005837616,,,0.725,5,5,19.32
10.11,12.43,0.67695,0.20167999,0.14624,7.5144897,,0.79,0.241,7,7,32.07
10.11,,0.67695,0.20167999,0.14624,7.512322,,0.79,0.241,7,7,32.07
,,,,,,,,,,,19.6
,,,,,,,,,,,25.59
,,,,,,,,,,,42.34
,,,,,,,,,,,22.43
8.59,10.0,0.00117,0.83749,0.19141,5.4365015,,1.98,0.789,1,4,13.82
,,,,,,,,,,,22.56
,,,,,,,,,,,21.73
,,,,,,,,,,,19.93
,,,,,,,,,,,21.96
3.34,498.35,0.00207,0.79855,0.015700001,0.2718569,,2.92,0.739,2,3,20.04
,,,,,,,,,,,26.93
,,,,,,,,,,,25.59
,,,,,,,,,,,24.69
,,,,,,,,,,,23.54
,,,,,,,,,,,57.6
,,,,,,,,,,,57.72
,,,,,,,,,,,21.02
,,,,,,,,,,,21.2
,,,,,,,,,,,57.6
,,,,,,,,,,,26.43
,,,,,,,,,,,30.44
,,,,,,,,,,,21.94
,,,,,,,,,,,21.94
,,,,,,,,,,,24.46
,,,,,,,,,,,22.38
-2.23,,,0.13949001,,,,7.69,,,,26.99
,,,,,,,,,,,25.05
11.24,14.33,0.03918,1.0088401,0.0806,1.3584598,,2.18,1.574,6,7,17.43
6.334,,0.00312,0.89315003,0.06444,0.033106215,,,0.445,10,10,23.82
,,,,,,,,,,,25.12
,,,,,,,,,,,22.48
,,,,,,,,,,,22.58
,,,,,,,,,,,19.87
,,,,,,,,,,,21.75
,,,,,,,,,,,22.31
,,,,,,,,,,,23.46
,,,,,,,,,,,23.23
,,,,,,,,,,,21.66
3.44,,0.45301998,0.30042,0.01642,0.0037337723,,,0.388,3,5,14.79
-0.09,14.37,0.01911,1.11511,-0.028199999,0.8220481,,7.07,0.436,3,2,18.11
,,,,,,,,,,,22.47
,,,,,,,,,,,27.34
,,,,,,,,,,,21.81
,,,,,,,,,,,48.87
,,,,,,,,,,,18.74
,,,,,,,,,,,28.24
,,,,,,,,,,,22.49
,,,,,,,,,,,26.9
,,,,,,,,,,,27.05
,,,,,,,,,,,21.43
-0.26,-0.8,0.04459,1.09175,-0.04338,2.6764557,,4.34,1.08,9,8,18.16
7.51,9.87,0.00491,0.86767995,0.12524,2.9042506,,1.58,1.27,5,7,25.88
,,,,,,,,,,,22.2
4.68,7.14,,0.96486,0.113000005,2.15717,,1.83,0.694,,,12.54
,,,,,,,,,,,27.63
,,,,,,,,,,,24.72
,,,,,,,,,,,20.69
,,,,,,,,,,,15.36
,,,,,,,,,,,15.36
,,,,,,,,,,,15.36
-2.53,,,0.51636004,,33.486393,,7.61,0.58,,,47.26
,,,,,,,,,,,24.33
,,,,,,,,,,,20.98
,,,,,,,,,,,20.85
,,,,,,,,,,,25.45
,,,,,,,,,,,21.33
,,,,,,,,,,,22.25
,,,,,,,,,,,25.59
,,,,,,,,,,,26.95
313.49,332.42,0.08434,0.68083,0.19243,3.7482712,,0.62,0.351,4,3,26.59
-1.31,,0.35719,0.0515,,,,,1.772,,,59.66
,,,,,,,,,,,26.81
,,,,,,,,,,,23.61
,,,,,,,,,,,15.61
,,,,,,,,,,,16.08
,,,,,,,,,,,15.61
-2.69,,1.0000001e-05,0.25010002,,,,7.55,,,,27.05
,,,,,,,,,,,23.25
,,,,,,,,,,,26.43
3.27,,0.00182,0.90709,0.12877,0.043284766,,,0.529,5,6,19.86
,,,,,,,,,,,22.52
,,,,,,,,,,,22.96
,,,,,,,,,,,20.29
,,,,,,,,,,,26.31
,,,,,,,,,,,20.91
,,,,,,,,,,,22.91
,,,,,,,,,,,21.14
,,,,,,,,,,,21.06
,,,,,,,,,,,20.51
,,,,,,,,,,,21.06
13.953,,0.09889,0.84389,0.13177,0.01588383,,,1.638,7,9,21.03
,,,,,,,,,,,22.63
,,,,,,,,,,,20.64
,,,,,,,,,,,23.94
,,,,,,,,,,,25.3
,,,,,,,,,,,29.48
,,,,,,,,,,,19.6
,,,,,,,,,,,21.96
,,,,,,,,,,,23.62
,,,,,,,,,,,27.43
,,,,,,,,,,,29.87
,,,,,,,,,,,25.39
,,,,,,,,,,,21.6
,,,,,,,,,,,21.6
,,,,,,,,,,,26.05
,,,,,,,,,,,27.29
,,,,,,,,,,,23.38
1.31,,2.0000001e-05,0.00067000004,0.7975,9.273989,,10.53,1.192,,,51.35
,,,,,,,,,,,24.43
,,,,,,,,,,,46.66
0.3,,0.30604,0.67462,,,,,,,,47.92
,,,,,,,,,,,26.4
1.03,,,0.67163,1.86497,21.088629,,2.9,0.924,,,26.07
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
-2.76,,,0.47562,,,,12.75,,,,38.36
,,,,,,,,,,,23.67
,,,,,,,,,,,28.05
,,,,,,,,,,,24.21
,,,,,,,,,,,29.67
,,,,,,,,,,,26.87
,,,,,,,,,,,27.04
,,,,,,,,,,,26.62
,,,,,,,,,,,24.3
4.11,3.85,0.8115,0.18509,0.57686,4.135753,,,0.511,4,3,25.91
3.45,,,0.21490999,14.8563595,83.22836,,6.19,1.0,,,22.34
,,,,,,,,,,,19.74
5.93,7.48,0.34054002,0.48124,0.05757,0.6969124,,2.24,0.789,6,3,26.68
,,,,,,,,,,,33.91
7.495,,0.00496,0.91211,0.32630002,0.03125188,,,1.397,2,4,34.16
,,,,,,,,,,,28.26
,,,,,,,,,,,23.7
,,,,,,,,,,,23.7
,,,,,,,,,,,23.7
,,,,,,,,,,,28.09
,,,,,,,,,,,22.93
,,,,,,,,,,,23.07
,,,,,,,,,,,19.89
,,,,,,,,,,,23.62
,,,,,,,,,,,23.76
,,,,,,,,,,,19.62
,,,,,,,,,,,20.94
,,,,,,,,,,,20.33
,,,,,,,,,,,22.64
,,,,,,,,,,,26.8
,,,,,,,,,,,24.09
,,,,,,,,,,,23.98
-0.45,,,0.16979,-0.40987,20.826324,,7.68,1.238,,,25.23
0.46,,,0.18200001,,,,9.37,,,,21.76
11.22,14.78,0.21058,0.65288,0.15063,2.89281,,1.32,1.23,9,7,18.61
5.01,5.12,0.0069199996,0.97473,0.08095,1.8201461,,1.17,0.987,7,4,16.56
,,,,,,,,,,,26.1
,,,,,,,,,,,26.08
,,,,,,,,,,,26.89
,,,,,,,,,,,21.14
,,,,,,,,,,,36.48
,,,,,,,,,,,23.51
,,,,,,,,,,,22.28
-0.14,,0.012460001,0.080860004,-0.99882007,36.19831,,8.36,0.713,,,29.87
2.91,,0.00182,0.27687,4.8164997,37.176414,,6.2,1.182,,,23.9
,,,,,,,,,,,20.89
,,,,,,,,,,,23.24
,,,,,,,,,,,23.24
,,,,,,,,,,,23.9
,,,,,,,,,,,25.74
,,,,,,,,,,,22.89
,,,,,,,,,,,24.69
4.42,11.37,0.00954,0.87606,0.10142,5.787411,,1.39,0.684,6,8,21.16
11.67,,0.08427,0.30047,10.47109,41.171204,,1.95,0.943,,,22.45
,,,,,,,,,,,23.54
,,,,,,,,,,,23.54
,,,,,,,,,,,23.54
,,,,,,,,,,,23.54
,,,,,,,,,,,22.51
,,,,,,,,,,,21.96
,,,,,,,,,,,21.96
,,,,,,,,,,,21.96
,,,,,,,,,,,44.75
,,,,,,,,,,,24.21
,,,,,,,,,,,24.34
,,,,,,,,,,,26.79
,,,,,,,,,,,25.68
,,,,,,,,,,,25.93
,,,,,,,,,,,25.93
,,,,,,,,,,,25.93
,,,,,,,,,,,25.93
,,,,,,,,,,,23.37
,,,,,,,,,,,22.05
,,,,,,,,,,,20.89
,,,,,,,,,,,21.35
,,,,,,,,,,,21.35
,,,,,,,,,,,21.35
,,,,,,,,,,,21.35
,,,,,,,,,,,21.82
,,,,,,,,,,,22.66
,,,,,,,,,,,21.93
,,,,,,,,,,,22.66
,,,,,,,,,,,22.66
-1.67,,0.032980002,0.23424,0.1418,16.531948,,9.52,0.891,,,25.84
,,,,,,,,,,,21.93
,,,,,,,,,,,20.89
,,,,,,,,,,,19.48
,,,,,,,,,,,23.65
,,,,,,,,,,,21.15
,,,,,,,,,,,21.15
,,,,,,,,,,,15.73
,,,,,,,,,,,21.15
,,,,,,,,,,,21.15
,,,,,,,,,,,21.35
,,,,,,,,,,,22.05
,,,,,,,,,,,19.76
,,,,,,,,,,,26.98
,,,,,,,,,,,23.07
,,,,,,,,,,,24.99
,,,,,,,,,,,29.32
,,,,,,,,,,,22.23
,,,,,,,,,,,22.92
,,,,,,,,,,,57.26
,,,,,,,,,,,22.23
,,,,,,,,,,,22.23
,,,,,,,,,,,22.23
,,,,,,,,,,,22.23
,,,,,,,,,,,22.23
,,,,,,,,,,,22.51
,,,,,,,,,,,15.83
1.75,,0.30743998,0.26528,,,,,,,,25.66
,,,,,,,,,,,32.7
,,,,,,,,,,,32.7
,,,,,,,,,,,32.7
,,,,,,,,,,,32.7
,,,,,,,,,,,24.43
,,,,,,,,,,,24.43
,,,,,,,,,,,21.93
,,,,,,,,,,,21.93
0.85,,,0.44667998,,,,9.23,,,,43.48
,,,,,,,,,,,23.65
,,,,,,,,,,,23.65
,,,,,,,,,,,23.65
,,,,,,,,,,,23.65
,,,,,,,,,,,23.07
,,,,,,,,,,,23.24
,,,,,,,,,,,23.86
,,,,,,,,,,,22.3
,,,,,,,,,,,22.33
,,,,,,,,,,,22.3
3.03,3.27,0.020280002,0.89892995,0.16695999,2.0224395,,1.46,1.62,6,4,9.63
,,,,,,,,,,,23.02
,,,,,,,,,,,49.2
,,,,,,,,,,,52.16
,,,,,,,,,,,20.43
,,,,,,,,,,,20.43
,,,,,,,,,,,19.26
,,,,,,,,,,,19.26
,,,,,,,,,,,15.73
,,,,,,,,,,,15.73
,,,,,,,,,,,15.73
,,,,,,,,,,,24.69
,,,,,,,,,,,25.74
,,,,,,,,,,,20.76
,,,,,,,,,,,15.73
,,,,,,,,,,,23.65
,,,,,,,,,,,15.73
,,,,,,,,,,,18.83
,,,,,,,,,,,24.21
,,,,,,,,,,,21.63
,,,,,,,,,,,21.93
,,,,,,,,,,,22.46
,,,,,,,,,,,41.62
,,,,,,,,,,,33.31
,,,,,,,,,,,33.31
,,,,,,,,,,,22.0
,,,,,,,,,,,26.57
,,,,,,,,,,,20.12
,,,,,,,,,,,20.12
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
2.77,3.0,0.0438,0.91769,0.50978,8.519765,,6.21,0.936,3,7,15.65
,,,,,,,,,,,48.1
,,,,,,,,,,,19.33
,,,,,,,,,,,30.05
0.95,,0.00043000001,0.3416,,,,8.99,,,,51.92
,,,,,,,,,,,22.92
,,,,,,,,,,,23.7
,,,,,,,,,,,36.48
1.09,0.58,0.27592,0.70115,0.36641,2.615645,,,1.072,6,5,47.34
,,,,,,,,,,,27.69
,,,,,,,,,,,22.51
,,,,,,,,,,,22.51
,,,,,,,,,,,22.51
,,,,,,,,,,,28.96
,,,,,,,,,,,21.74
,,,,,,,,,,,22.66
,,,,,,,,,,,59.7
,,,,,,,,,,,22.85
,,,,,,,,,,,47.86
-9.12,-1.97,0.00115,0.93036,-0.64922,4.0266814,,6.78,1.672,9,7,12.72
,,,,,,,,,,,23.24
-31.5,,0.17749001,0.04596,,,,,,,,52.4
,,,,,,,,,,,22.05
,,,,,,,,,,,49.2
,,,,,,,,,,,22.05
1.21,3.32,0.0187,0.52936,0.015570001,0.17693622,,1.27,1.577,7,3,26.35
,,,,,,,,,,,25.74
,,,,,,,,,,,26.99
13.51,27.64,0.00271,0.83916,0.05233,1.7957734,,1.58,0.343,3,3,27.53
,,,,,,,,,,,20.7
0.26,,0.015470001,0.25053,,,,5.27,,,,26.1
,,,,,,,,,,,26.28
,,,,,,,,,,,23.27
,,,,,,,,,,,23.05
,,,,,,,,,,,23.06
,,,,,,,,,,,17.6
,,,,,,,,,,,17.6
,,,,,,,,,,,17.6
,,,,,,,,,,,24.51
,,,,,,,,,,,21.46
,,,,,,,,,,,18.71
,,,,,,,,,,,21.46
,,,,,,,,,,,25.84
2.93,4.49,0.7057,0.120129995,0.07955,1.1209517,,5.47,0.857,10,10,26.48
,,,,,,,,,,,26.54
,,,,,,,,,,,26.54
,,,,,,,,,,,26.54
,,,,,,,,,,,22.2
,,,,,,,,,,,23.63
,,,,,,,,,,,28.07
,,,,,,,,,,,27.04
,,,,,,,,,,,22.05
,,,,,,,,,,,20.97
,,,,,,,,,,,23.43
,,,,,,,,,,,22.17
,,,,,,,,,,,24.51
,,,,,,,,,,,52.31
,,,,,,,,,,,52.31
,,,,,,,,,,,52.31
,,,,,,,,,,,56.33
,,,,,,,,,,,52.31
,,,,,,,,,,,22.64
-0.91,,0.00032000002,0.13428001,-0.83682996,10.733624,,8.22,0.912,,,29.49
-2.0,,0.00031,0.14802,-1.17039,11.266051,,7.42,1.018,,,30.23
,,0.81563,,0.03435,7.96408,,,,,,39.61
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
,,,,,,,,,,,26.26
,,,,,,,,,,,19.88
,,,,,,,,,,,25.45
1.84,1.79,0.00556,1.0009999,0.28999,3.3361864,,4.49,0.999,2,5,60.59
,,,,,,,,,,,23.65
,,,,,,,,,,,57.59
,,,,,,,,,,,21.23
,,,,,,,,,,,21.91
,,,,,,,,,,,21.91
,,,,,,,,,,,22.7
,,,,,,,,,,,51.88
,,,,,,,,,,,25.26
,,,,,,,,,,,25.26
,,,,,,,,,,,25.26
,,,,,,,,,,,25.26
,,,,,,,,,,,28.82
,,,,,,,,,,,22.95
,,,,,,,,,,,22.95
,,,,,,,,,,,22.95
,,,,,,,,,,,22.95
57.89,66.12,0.61245,0.24975,0.14509,328.7039,,2.42,0.627,2,4,12.92
,,,,,,,,,,,27.57
,,,,,,,,,,,21.28
,,,,,,,,,,,25.71
,,,,,,,,,,,23.69
,,,,,,,,,,,21.11
,,,,,,,,,,,25.7
,,,,,,,,,,,23.28
,,,,,,,,,,,21.65
,,,,,,,,,,,22.1
,,,,,,,,,,,21.57
,,,,,,,,,,,26.19
,,,,,,,,,,,26.19
,,,,,,,,,,,26.91
,,,,,,,,,,,24.85
,,,,,,,,,,,22.3
,,,,,,,,,,,25.66
,,,,,,,,,,,25.66
,,,,,,,,,,,25.66
,,,,,,,,,,,27.91
,,,,,,,,,,,21.66
,,,,,,,,,,,25.7
,,,,,,,,,,,23.86
0.22,,5e-05,0.60117,,,,9.53,,,,46.73
,,,,,,,,,,,25.23
,,,,,,,,,,,23.58
,,,,,,,,,,,21.29
0.67,1.75,0.30715,0.39262,0.06609,1.5034156,,1.99,0.446,7,9,25.28
,,,,,,,,,,,26.22
,,,,,,,,,,,28.82
0.11,,,0.17349,0.1481,6.939864,,9.93,1.029,,,48.31
,,,,,,,,,,,22.3
,,,,,,,,,,,32.08
,,,,,,,,,,,21.26
,,,,,,,,,,,21.55
,,,,,,,,,,,23.9
,,,,,,,,,,,27.69
-0.26,,0.53396,0.12981,-0.31573,0.08865723,,2.98,0.55,10,10,17.26
-0.15,,0.53396,0.12981,-0.31573,,,,0.55,10,10,17.26
-0.15,,0.53396,0.12981,-0.31573,0.08415451,,,0.55,10,10,17.26
,,,,,,,,,,,28.12
,,,,,,,,,,,28.12
,,,,,,,,,,,49.27
,,,,,,,,,,,30.53
,,,,,,,,,,,22.22
,,,,,,,,,,,26.3
,,,,,,,,,,,26.88
,,,,,,,,,,,24.09
,,,,,,,,,,,24.06
,,,,,,,,,,,54.18
,,,,,,,,,,,54.18
,,,,,,,,,,,39.5
,,,,,,,,,,,33.73
,,,,,,,,,,,33.73
,,,,,,,,,,,53.79
,,,,,,,,,,,26.31
,,,,,,,,,,,26.31
,,,,,,,,,,,26.31
,,,,,,,,,,,26.31
,,,,,,,,,,,26.31
,,,,,,,,,,,26.31
,,,,,,,,,,,55.8
,,,,,,,,,,,55.8
,,,,,,,,,,,21.6
,,,,,,,,,,,21.6
,,,,,,,,,,,21.6
,,,,,,,,,,,21.6
,,,,,,,,,,,21.6
,,,,,,,,,,,66.57
,,,,,,,,,,,24.9
,,,,,,,,,,,25.9
,,,,,,,,,,,23.58
,,,,,,,,,,,22.64
,,,,,,,,,,,25.23
,,,,,,,,,,,23.28
,,,,,,,,,,,26.66
,,,,,,,,,,,38.98
