trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
3.78,14.08,0.02931,0.32616,0.01281,0.46944335,,3.32,1.386,7,4,17.34
,,,,,,,,,,,16.27
,,,,,,,,,,,16.09
,,,,,,,,,,,21.38
202.38,234.57,0.042579997,0.42183998,0.06595,1.2833915,,0.86,-0.032,8,6,33.96
598.18,197.52,0.059699997,0.23414,0.102060005,0.20044295,,3.85,0.021,8,8,40.87
27.38,56.13,0.05459,0.42617,0.01818,0.48945037,,2.22,0.75,8,9,24.73
,,,,,,,,,,,29.3
6.33,8.39,0.0010899999,0.59153,0.23858,2.8567305,,4.14,0.841,1,3,19.77
8.05,8.92,0.0010899999,0.59153,0.23858,0.029202705,,,0.841,1,3,19.77
,,,,,,,,,,,23.83
142.54,230.14,0.06917,0.46578,0.0446,0.66588056,,3.92,0.675,8,9,27.5
,,,,,,,,,,,25.53
171.88,214.25,0.09182,0.49841,0.041739997,1.0231693,,1.95,0.955,9,10,17.76
,,,,,,,,,,,25.53
,,,,,,,,,,,25.53
,,,,,,,,,,,47.87
5.03,7.71,0.0519,0.55265,0.35865003,4.3701997,,2.13,1.401,7,8,36.86
,,,,,,,,,,,22.68
,,,,,,,,,,,24.12
,,,,,,,,,,,22.54
,,,,,,,,,,,22.21
,,,,,,,,,,,22.21
,,,,,,,,,,,26.09
,,,,,,,,,,,24.18
,,,,,,,,,,,23.91
,,,,,,,,,,,23.91
,,,,,,,,,,,55.8
,,,,,,,,,,,20.87
,,,,,,,,,,,14.33
14.3,19.15,0.00274,0.5657,0.29385,2.8344743,,2.64,1.235,7,4,30.44
,,,,,,,,,,,21.82
,,,,,,,,,,,22.56
,,,,,,,,,,,22.56
,,,,,,,,,,,14.33
,,,,,,,,,,,23.54
,,,,,,,,,,,25.97
,,,,,,,,,,,22.76
,,,,,,,,,,,22.4
,,,,,,,,,,,22.8
,,,,,,,,,,,35.33
,,,,,,,,,,,35.33
,,,,,,,,,,,23.35
,,,,,,,,,,,23.5
,,,,,,,,,,,23.36
,,,,,,,,,,,23.36
,,,,,,,,,,,23.74
,,,,,,,,,,,21.38
,,,,,,,,,,,22.57
,,,,,,,,,,,23.34
,,,,,,,,,,,23.34
,,,,,,,,,,,16.27
,,,,,,,,,,,24.03
,,,,,,,,,,,23.47
,,,,,,,,,,,23.18
,,,,,,,,,,,23.44
,,,,,,,,,,,13.23
,,,,,,,,,,,28.88
,,,,,,,,,,,28.61
,,,,,,,,,,,28.61
,,,,,,,,,,,21.09
,,,,,,,,,,,26.81
908.62,988.26,0.3759,0.29343998,0.03136,0.36529627,,3.01,1.119,5,7,24.38
,,,,,,,,,,,21.09
,,,,,,,,,,,22.9
,,,,,,,,,,,23.06
,,,,,,,,,,,21.01
,,,,,,,,,,,19.56
,,,,,,,,,,,19.8
,,,,,,,,,,,25.62
,,,,,,,,,,,49.64
,,,,,,,,,,,24.04
,,,,,,,,,,,53.75
,,,,,,,,,,,55.59
,,,,,,,,,,,24.12
,,,,,,,,,,,24.16
,,,,,,,,,,,25.86
,,,,,,,,,,,25.86
,,,,,,,,,,,24.12
,,,,,,,,,,,25.86
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,21.92
,,,,,,,,,,,21.92
,,,,,,,,,,,26.46
,,,,,,,,,,,18.89
,,,,,,,,,,,21.33
,,,,,,,,,,,17.84
,,,,,,,,,,,27.2
,,,,,,,,,,,23.27
,,,,,,,,,,,22.37
,,,,,,,,,,,22.73
2.19,2.91,0.0306,0.50765,0.108830005,1.6644932,,3.49,0.171,9,1,24.57
,,,,,,,,,,,28.05
,,,,,,,,,,,23.77
,,,,,,,,,,,23.77
,,,,,,,,,,,21.51
,,,,,,,,,,,26.46
,,,,,,,,,,,22.68
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,26.78
,,,,,,,,,,,22.17
,,,,,,,,,,,21.14
,,,,,,,,,,,22.77
,,,,,,,,,,,22.77
,,,,,,,,,,,22.04
,,,,,,,,,,,21.58
,,,,,,,,,,,23.04
,,,,,,,,,,,22.15
,,,,,,,,,,,30.23
,,,,,,,,,,,32.61
,,,,,,,,,,,26.96
,,,,,,,,,,,28.07
,,,,,,,,,,,30.09
,,,,,,,,,,,29.5
,,,,,,,,,,,29.39
,,,,,,,,,,,26.61
,,,,,,,,,,,27.55
,,,,,,,,,,,21.6
1.78,4.35,0.01135,0.41374,0.041939996,0.2443202,,6.56,0.773,7,6,17.11
,,,,,,,,,,,22.21
,,,,,,,,,,,22.21
,,,,,,,,,,,22.21
,,,,,,,,,,,24.71
,,,,,,,,,,,24.71
,,,,,,,,,,,24.62
,,,,,,,,,,,21.28
,,,,,,,,,,,25.14
,,,,,,,,,,,22.82
,,,,,,,,,,,22.82
,,,,,,,,,,,23.31
,,,,,,,,,,,27.21
,,,,,,,,,,,23.15
0.369,,0.53352,0.12048,0.37894002,0.004320598,,,1.666,,,37.63
,,,,,,,,,,,20.47
,,,,,,,,,,,20.47
,,,,,,,,,,,56.47
,,,,,,,,,,,21.64
,,,,,,,,,,,29.69
,,,,,,,,,,,26.98
,,,,,,,,,,,26.98
,,,,,,,,,,,22.1
,,,,,,,,,,,24.8
,,,,,,,,,,,24.8
,,,,,,,,,,,24.8
,,,,,,,,,,,24.51
,,,,,,,,,,,24.51
,,,,,,,,,,,24.51
,,,,,,,,,,,24.26
,,,,,,,,,,,21.55
,,,,,,,,,,,25.15
,,,,,,,,,,,22.05
,,,,,,,,,,,27.49
,,,,,,,,,,,23.1
,,,,,,,,,,,23.1
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,23.04
,,,,,,,,,,,25.82
,,,,,,,,,,,23.14
,,,,,,,,,,,26.85
,,,,,,,,,,,22.77
,,,,,,,,,,,24.56
,,,,,,,,,,,24.56
,,,,,,,,,,,22.09
,,,,,,,,,,,22.09
,,,,,,,,,,,22.48
24.92,24.23,0.031140001,0.58195996,0.09014,1.1306808,,3.01,1.07,5,2,22.94
,,,,,,,,,,,22.9
,,,,,,,,,,,29.13
,,,,,,,,,,,22.05
,,,,,,,,,,,39.1
,,,,,,,,,,,29.1
,,,,,,,,,,,22.72
,,,,,,,,,,,23.71
,,,,,,,,,,,23.86
,,,,,,,,,,,21.01
,,,,,,,,,,,32.87
,,,,,,,,,,,25.86
,,,,,,,,,,,29.65
,,,,,,,,,,,25.21
,,,,,,,,,,,23.82
,,,,,,,,,,,23.2
,,,,,,,,,,,25.67
,,,,,,,,,,,26.43
,,,,,,,,,,,23.59
,,,,,,,,,,,26.31
,,,,,,,,,,,21.73
,,,,,,,,,,,23.76
,,,,,,,,,,,23.73
,,,,,,,,,,,26.56
,,,,,,,,,,,26.56
1.02,0.81,,0.79196,0.03948,0.7082528,,3.17,1.078,4,7,34.62
0.88,137.73,0.00401,0.73991996,0.08646,2.0308006,,2.86,1.417,4,3,21.81
,,,,,,,,,,,25.04
,,,,,,,,,,,26.54
,,,,,,,,,,,21.6
,,,,,,,,,,,28.72
,,,,,,,,,,,21.49
,,,,,,,,,,,22.88
,,,,,,,,,,,28.72
,,,,,,,,,,,57.5
,,,,,,,,,,,58.83
,,,,,,,,,,,58.83
,,,,,,,,,,,22.87
,,,,,,,,,,,58.95
,,,,,,,,,,,23.49
,,,,,,,,,,,58.95
,,,,,,,,,,,27.15
,,,,,,,,,,,30.9
,,,,,,,,,,,20.36
,,,,,,,,,,,20.36
,,,,,,,,,,,23.21
,,,,,,,,,,,23.21
,,,,,,,,,,,20.01
,,,,,,,,,,,23.65
,,,,,,,,,,,7.47
,,,,,,,,,,,22.22
,,,,,,,,,,,22.22
,,,,,,,,,,,26.62
,,,,,,,,,,,20.68
,,,,,,,,,,,20.55
,,,,,,,,,,,23.88
,,,,,,,,,,,23.88
,,,,,,,,,,,23.58
,,,,,,,,,,,23.58
,,,,,,,,,,,22.9
1.69,229.21,0.04002,0.68224,0.118549995,2.115331,,2.31,1.064,6,5,21.78
,,,,,,,,,,,23.43
,,,,,,,,,,,23.43
,,,,,,,,,,,23.42
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,16.9
,,,,,,,,,,,22.39
,,,,,,,,,,,24.09
,,,,,,,,,,,66.12
,,,,,,,,,,,49.5
